ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.02,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.938596,,0,0.93871,1,0.06129,52,1,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,clinical_score:-41.8;smart_money_score:+36.2;financial_score:+11.3,tier=A;reason=high_opt+catalyst_near;cat_days=52;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_31_90|nonpos,0.00031880246913580245,,0.6989,0,1,-1.6682,0.0,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,52,True,specific_days,-0.095571,price_history,,6,0.4675,price_history,,-0.349036,,40.691,,-0.144801,-0.204235,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,45.26,42.70794844444444444444444444,83.0,15.25,5.050650714807100001780341469,58.13333333333333333333333334,5.5254,-1.6129,3.0,1026,7,1.0,0.7813,1,1,0.0,0.3,0.95,oncology,-0.4844,uncrowded,1.0,268,0.00031880246913580245,0.061404,-1.5431,13.67,0.152632,-1.0252,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
INVA,"Innoviva, Inc.",,,D,ineligible,,,D,0.135088,0.926923,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:+18.8;clinical_score:-10.9;catalyst_score:-10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 550941000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,73.783164,-0.2622,,0,-0.2069,-0.1549,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.28,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.027021,price_history,,0,0.2321,price_history,,-0.091433,,36.1799,0.3385,-0.144801,0.053368,late,small,none,commercial_biotech,morningstar,,,,0,0.9,53.58,41.25000000000000000000000000,,90.00,40.42745998682547312574551799,70.14925373134328358208955224,39.3076,-0.1875,3.0,,4,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,39,0.057520273504273495,0.864912,1.1027,40.03,0.770175,0.7394,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
COLL,"Collegium Pharmaceutical, Inc.",,,D,ineligible,,,D,0.1,0.911538,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:-33.1;financial_score:+23.5;momentum_score:+12.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 386679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,73.100209,-0.3125,,0,-1.6395,-1.9479,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.09453,price_history,,0,0.3553,price_history,,-0.203815,,54.3407,0.4474,-0.144801,-0.059014,late,small,none,commercial_pharma,morningstar,,,,0,0.9,56.21,41.25000000000000000000000000,,90.00,10.83960903701329915077711905,67.46268656716417910447761194,9.725,-1.4357,3.0,,2,0.0,0.0,0,0,0.0,0.4,0.5,other,-1.4283,uncrowded,1.0,29,0.057520273504273495,0.9,1.2816,24.50,0.5,0.0,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
PCRX,"Pacira BioSciences, Inc.",,,D,ineligible,,,D,0.647368,0.834615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-24.9;financial_score:+19.7;momentum_score:+4.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 246334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.007665645645645646,64.604,-1.7642,,0,-1.4547,-1.7431,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,713.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.100156,price_history,,0,-0.1037,price_history,,-0.412533,,29.9753,0.3370,-0.144801,-0.267732,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7292754808755250939641830643,44.52,41.25000000000000000000000000,,82.00,15.33548784241305016928285626,60.00000000000000000000000000,13.9355,-1.258,,,,,0.0,0,0,,0.0,0.5,other,-3.552,uncrowded,1.0,185,0.007665645645645646,0.352632,-0.3782,18.64,0.359649,-0.3594,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
ALVO,Alvotech,,,D,ineligible,,,D,0.731579,0.088462,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-35.6;clinical_score:+20.4;momentum_score:+14.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.007144706586826348,30.81,0.8043,0,1,0.4233,0.3376,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.232971,price_history,,0,0.3349,price_history,,-0.321454,,51.0142,0.9498,-0.144801,-0.176653,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.7956620278776978417266187050,55.30,41.25000000000000000000000000,,50,61.01265822784810126582278481,5,60.9428,0.7253,3.0,25,8,1.0,2.0341,3,2,0.0,0.3,0.6,autoimmune,0.6955,highly_crowded,1.0,209,0.007144706586826348,0.268421,-0.6176,16.42,0.257895,-0.6498,0.724347,0.5064,0.0,0.0,0.21759,0.000357,0.0
DAWN,"Day One Biopharmaceuticals, Inc.",,,D,ineligible,,,D,0.110526,0.780769,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-38.6;financial_score:+32.7;smart_money_score:+7.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103757000.0, ""cash_total"": 441113000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.01685669400619, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|nonpos,0.057520273504273495,62.102,-0.4901,304,1,-1.6141,-1.5544,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,612.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.170111,price_history,,1,1.0346,price_history,,-0.452012,,59.6984,0.8040,-0.144801,-0.307211,late,small,none,commercial_biotech,morningstar,,,,0,0.8368762205092268161644475590,51.69,41.25000000000000000000000000,55.0,45.04,8.684683722337944417739322407,80.0,7.9847,-1.5091,3.0,877,6,1.0,0.0807,0,0,0.1667,0.3,0.95,oncology,0.6955,highly_crowded,1.0,32,0.057520273504273495,0.889474,1.2237,18.08,0.342105,-0.4067,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
BEAM,Beam Therapeutics Inc.,,,D,ineligible,,,D,0.55614,0.757692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+25.8;momentum_score:-14.2;catalyst_score:-13.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.007665645645645646,61.5,-1.5741,1180,1,-0.0571,-0.0059,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.082804,price_history,,4,1.2587,price_history,,-0.577616,,52.6749,0.7330,-0.144801,-0.432815,early,mid,none,commercial_biotech,morningstar,,,,0,0.7750100208768267223382045929,40.00,41.25000000000000000000000000,66.0,50,43.80732533087103724222837797,80.0,42.6875,-0.0449,1.0,1180,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,159,0.007665645645645646,0.44386,-0.1412,41.56,0.805263,0.8606,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.036842,0.611538,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+35.7;catalyst_score:-16.4;financial_score:-14.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,51.999228,0.7832,0,1,0.0798,-0.043,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.43767,price_history,,0,-0.1837,price_history,,-0.178649,,48.5493,0.3236,-0.144801,-0.033848,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,93.36,41.25000000000000000000000000,,39.33,52.65822784810126582278481012,43.47050754458161865569272976,51.1937,0.314,3.0,,13,1.0,0.0,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,11,0.057520273504273495,0.963158,1.7886,36.73,0.714035,0.5652,0.097076,0.0,0.0,0.0,0.0942,0.002876,0.0
AMLX,"Amylyx Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.033333,0.565385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+33.7;clinical_score:-22.2;momentum_score:-11.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95440000.0, ""cash_total"": 343990000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.251047778709136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|none|nonpos,0.057520273504273495,50.33791,0.7568,0,1,-0.8869,-1.1141,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,684.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.037913,price_history,,9,1.172,price_history,,-0.498656,,39.8658,0.6469,-0.144801,-0.353855,late,small,none,commercial_pharma,morningstar,,,,0,0.8732299502372410600624927670,39.75,41.25000000000000000000000000,85,42.20,29.14427887268778151649486371,61.37313432835820895522388060,28.2318,-0.6548,3.0,133,5,1.0,0.617,0,1,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,10,0.057520273504273495,0.966667,1.8339,29.83,0.591228,0.2307,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
EOLS,"Evolus, Inc. Common Stock",,,D,ineligible,,,D,0.114035,0.55,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-25.2;momentum_score:+25.2;clinical_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 55092000.0, ""cash_total"": 43523000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.480069701590068, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|none|nonpos,0.057520273504273495,49.933385,0.7579,0,1,-0.8192,-1.039,1,1,selling,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1511.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.251877,price_history,,1,0.5627,price_history,,-0.138462,,50.6979,0.5726,-0.144801,0.006339,late,micro,sev2,commercial_pharma,morningstar,,,,0,0.8690122494681446646512148696,65.33,41.25000000000000000000000000,48.5,86.08,30.79153981733696522993110079,14.97641047552920650180704658,29.3217,-0.6088,3.0,,4,1.0,0.0241,0,0,0.0,0.3,0.5,other,-3.0801,uncrowded,1.0,33,0.057520273504273495,0.885965,1.2053,7.35,0.040351,-1.7466,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ZLAB,Zai Lab Limited,,,D,ineligible,,,D,0.945614,0.511538,1,,0,,53,1,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+29.8;clinical_score:-18.0;catalyst_score:-7.2,tier=;reason=;cat_days=53;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.00031880246913580245,49.042,0.7596,0,1,-0.575,-0.5209,3,3,selling,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,53,True,specific_days,0.017585,price_history,,3,0.484,price_history,,-0.489263,,51.045,0.3972,-0.144801,-0.344462,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666968469008512168804699676,47.71,42.98293511111111111111111111,48.0,10.00,32.12537164628175684096209653,80.0,33.1108,-0.449,3.0,113,28,1.0,2.0916,3,4,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,270,0.00031880246913580245,0.054386,-1.6037,25.49,0.524561,0.0616,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.622807,0.503846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-24.1;financial_score:+11.7;catalyst_score:+10.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.007665645645645646,48.775,-1.7642,,0,-1.3193,-1.2612,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.232903,price_history,,0,0.2131,price_history,,-0.580558,,50.7085,0.6854,-0.144801,-0.435757,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673060536478446926208120238,41.25,50,,50,15.33548784241305016928285626,51.16666666666666666666666666,15.5105,-1.1916,,,,,,,,,,,,-1.6642,unknown,1.0,178,0.007665645645645646,0.377193,-0.3129,14.38,0.173684,-0.9397,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.840351,0.126923,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-35.5;momentum_score:+20.0;clinical_score:+14.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.007144706586826348,31.846,0.7873,0,1,0.1891,0.0781,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.01078,price_history,,0,0.0159,price_history,,-0.075472,,49.5303,0.3562,-0.144801,0.069329,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8372182113275128721737183792,60.48,41.25000000000000000000000000,,50,55.31645569620253164556962025,5,54.2019,0.4409,3.0,1911,13,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4844,uncrowded,1.0,240,0.007144706586826348,0.159649,-0.9959,18.00,0.331579,-0.4356,0.249777,0.11715,0.0,0.0,0.13227,0.000357,0.0
PHAT,"Phathom Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.875439,0.311538,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-28.6;momentum_score:+27.5;smart_money_score:+4.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 166775000.0, ""cash_total"": 129972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.351905261579972, ""stage_bucket"": ""late"", ""surv_score"": ""-7.0"", ""tier1_count"": 1}",late|none|pos,0.007144706586826348,41.487604,0.774,0,1,-0.0144,0.0366,1,1,selling,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,859.62,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.137323,price_history,,1,1.3075,price_history,,-0.188277,,30.7906,0.6057,-0.144801,-0.043476,late,small,sev2,commercial_biotech,morningstar,,,,0,0.7992469454887218045112781955,72.31,41.25000000000000000000000000,49.5,56.38,44.77078103580266695152130179,16.20578698547065666691418530,43.6562,-0.004,3.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4844,uncrowded,1.0,250,0.007144706586826348,0.124561,-1.1525,9.56,0.068421,-1.4877,0.055257,0.0549,0.0,0.0,0.0,0.000357,0.0
GH,"Guardant Health, Inc.",,,D,ineligible,,,D,0.321053,0.280769,1,,0,,114,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-12.7;clinical_score:+11.4;smart_money_score:+8.2,tier=;reason=;cat_days=114;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.03997193258426966,40.144797,1.0458,0,1,,0.0,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,114,False,specific_days,-0.059757,price_history,,3,0.3478,price_history,,-0.447213,,38.7645,0.6981,-0.144801,-0.302412,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,53.41,45.56250000000000000000000000,66.5,11.74,69.74683544303797468354430380,56.34177215189873417721518988,71.5408,1.1725,3.0,61,705,1.0,3.1214,2,5,0.0019,0.8,0.95,oncology,-0.4844,uncrowded,1.0,92,0.03997193258426966,0.678947,0.4648,42.86,0.826316,0.9397,0.353749,0.0,0.0,0.0,0.35175,0.001999,0.0
CDNA,"CareDx, Inc.",,,D,ineligible,,,D,0.317544,0.619231,1,,0,,115,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+11.1;catalyst_score:-9.7;smart_money_score:+5.2,tier=;reason=;cat_days=115;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177208000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.03997193258426966,52.737463,1.0349,0,1,,0.0,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,851.72,0.85,1,0,1.0,0,1.0,0,115,False,specific_days,0.138519,price_history,,3,1.2567,price_history,,-0.592519,,38.1359,0.5165,-0.144801,-0.447718,late,small,none,platform_diagnostics,morningstar,,,,0,0.8840569973922761703712902024,51.65,45.56250000000000000000000000,60.5,54.00,66.32911392405063291139240506,52.23880597014925373134328358,67.6593,1.0087,3.0,13,246,1.0,2.402,2,4,0.0,0.6,0.95,oncology,0.6955,highly_crowded,1.0,91,0.03997193258426966,0.682456,0.4746,41.37,0.794737,0.823,0.304609,0.0,0.0,0.0,0.30261,0.001999,0.0
CATX,"Perspective Therapeutics, Inc.",,,D,ineligible,,,D,0.563158,0.603846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-22.0;clinical_score:+14.2;financial_score:+13.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.007665645645645646,51.6945,-0.2843,0,1,,0.0,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.264324,price_history,,2,0.3489,price_history,,-0.472222,,30.7223,0.7923,-0.144801,-0.327421,early,small,none,platform_devices,morningstar,,,,0,0.7565759390310288513881328253,30.46,41.25000000000000000000000000,58.0,45.65,66.57894736842105263157894737,65.83333333333333333333333333,65.4591,0.9159,1.0,1575,4,1.0,0.0,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,161,0.007665645645645646,0.436842,-0.159,42.99,0.833333,0.9674,0.275153,0.0,0.0,0.0,0.27477,0.000383,0.0
BBIO,"BridgeBio Pharma, Inc.",,,D,ineligible,,,D,0.935088,0.273077,1,,0,,84,0,specific_days,9,tailwind,high_beta,XS,ineligible,momentum_score:+43.4;clinical_score:-35.3;financial_score:-24.0,tier=;reason=;cat_days=84;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,debt_distress_with_weak_surv,"{""burn_ttm"": 445910000.0, ""cash_total"": 578058000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.850685940363437, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 5}",late|near_31_90|nonpos,0.00031880246913580245,39.637097,0.724,0,1,-1.3956,-1.3371,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,239.27,1.0,0,0,1.0,0,1.0,0,84,False,specific_days,1.088104,price_history,,5,3.055,price_history,,-0.188518,,45.6653,0.4744,-0.144801,-0.043717,late,large,sev1,commercial_biotech,morningstar,,,,0,0.8926583041082164328657314629,92.28,45.56250000000000000000000000,68.0,28.50,13.61338104648471576848439530,24.90243728747173707917178514,14.5988,-1.23,3.0,61,24,1.0,1.5631,3,1,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,267,0.00031880246913580245,0.064912,-1.5148,9.73,0.075439,-1.4364,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
